"datetime","machineID","volt","rotate","pressure","vibration"
2015-01-01 06:00:00,10,158.421260631685,500.830885474464,119.750672891401,45.5713439695152
2015-01-01 07:00:00,10,174.631950763184,356.928821434176,88.8609985772252,35.2459654972228
2015-01-01 08:00:00,10,158.777565775695,467.162158904029,84.3823936635278,37.97527830079
2015-01-01 09:00:00,10,178.128851537403,438.376292060081,105.870820821849,40.8362634607101
2015-01-01 10:00:00,10,176.497315649957,364.918329547797,98.1482137402964,35.5110130211347
2015-01-01 11:00:00,10,150.172655933396,489.182476972878,112.973624932784,38.6932873621447
2015-01-01 12:00:00,10,183.76541097947,404.010944154831,101.234437608872,36.226670636591
2015-01-01 13:00:00,10,174.882595787804,363.166126590033,96.8099178072129,44.0537988516347
2015-01-01 14:00:00,10,158.551744221089,411.782286911161,100.24640596688,43.162134555989
2015-01-01 15:00:00,10,185.448113508308,534.266808995813,109.979183979062,29.7302937512712
2015-01-01 16:00:00,10,172.9237125879,523.064869789328,103.124780415618,40.9874674341837
2015-01-01 17:00:00,10,170.245566299035,438.22195340104,109.94907992969,40.8337903470055
2015-01-01 18:00:00,10,182.611038443047,500.182859887861,107.611403290323,43.7971526595566
2015-01-01 19:00:00,10,178.328786833453,521.92981627872,98.7817852599297,37.633254431783
2015-01-01 20:00:00,10,164.121311222035,430.46122566904,85.9527886989325,41.6132170064173
2015-01-01 21:00:00,10,190.949557071489,426.821666771153,110.945755388628,38.4595369536234
2015-01-01 22:00:00,10,166.917918732667,397.846973701307,90.6375881580959,40.1644570335951
2015-01-01 23:00:00,10,172.928080713271,523.55167453904,101.171938029401,44.6366966118936
2015-01-02 00:00:00,10,160.964343043944,455.70770557718,95.0261124190122,41.1903568994629
2015-01-02 01:00:00,10,174.2322853414,300.042519850556,92.3930276584756,40.2483609533552
2015-01-02 02:00:00,10,141.92940192537,444.723752704323,106.100976021669,34.0074751162635
2015-01-02 03:00:00,10,165.246382350365,471.362698398205,93.1936340403339,40.5439465829112
2015-01-02 04:00:00,10,165.012272115716,498.02052469521,95.5650320361121,36.2491713446072
2015-01-02 05:00:00,10,155.115997950053,447.204747259788,87.8069471951093,34.2218573942114
