"datetime","machineID","volt","rotate","pressure","vibration"
2015-01-01 06:00:00,5,165.082899409118,452.283576233897,84.5917221010114,40.2988025325544
2015-01-01 07:00:00,5,192.783995253505,515.389673277432,119.082137407722,37.3023590571546
2015-01-01 08:00:00,5,159.702056153144,512.294012728181,90.2125397227294,44.2950054817795
2015-01-01 09:00:00,5,162.706161728604,308.578854568445,95.0728984212692,39.4014055723025
2015-01-01 10:00:00,5,166.158349902496,521.153678309402,76.8743884030333,41.023316824181
2015-01-01 11:00:00,5,162.393832600881,391.648766269141,88.4762703911612,36.6869480209846
2015-01-01 12:00:00,5,166.875640855312,426.469901444844,84.6633931360865,32.3567433224431
2015-01-01 13:00:00,5,206.533089898098,394.875713263963,102.439733623341,36.4788386044168
2015-01-01 14:00:00,5,177.653318832801,489.676632008311,103.367108179939,39.3850547681406
2015-01-01 15:00:00,5,175.501567948569,472.311215836985,94.2647624023719,43.0195006615071
2015-01-01 16:00:00,5,164.853542034916,454.792291548446,108.124662941903,32.7290395214771
2015-01-01 17:00:00,5,169.7792853495,472.150615346116,117.695984458551,39.2079093905443
2015-01-01 18:00:00,5,191.361977007667,419.460351049567,115.849822860439,46.8220706894239
2015-01-01 19:00:00,5,143.414644543705,507.199114960088,101.183966828488,38.448157726395
2015-01-01 20:00:00,5,173.596694093677,404.287915001436,83.0258237824894,46.8517271532196
2015-01-01 21:00:00,5,190.301440464092,539.732728538661,90.5773584938614,37.6029933289739
2015-01-01 22:00:00,5,173.776937825107,352.781457011271,98.3370503113994,40.3142873445893
2015-01-01 23:00:00,5,173.479387911323,468.211733216736,101.964720563499,34.9429927193788
2015-01-02 00:00:00,5,200.263747145145,440.005755277185,103.672538040941,34.0510705717901
2015-01-02 01:00:00,5,172.530946712847,501.398849435483,102.551205621809,41.8737626145873
2015-01-02 02:00:00,5,164.650361114006,557.764444740099,94.0302626967771,34.1260278154624
2015-01-02 03:00:00,5,177.443128883604,513.678256996614,102.968480015454,43.165567052508
2015-01-02 04:00:00,5,190.998843565461,445.591983155452,97.2549880600507,33.3174217486567
2015-01-02 05:00:00,5,194.349289410366,493.171912355502,94.0018860984053,32.4837348697046
2015-01-02 06:00:00,5,142.530354964732,493.88033202948,91.4589596708706,39.5521231848518
2015-01-02 07:00:00,5,178.47753123442,472.500679118515,113.197433889958,43.8696842903969
2015-01-02 08:00:00,5,173.79384198985,405.844498858826,84.5316058768275,53.7519008972648
2015-01-02 09:00:00,5,201.719756379864,443.484773956313,118.21495837211,42.3181582353404
2015-01-02 10:00:00,5,144.606042861685,472.448298551741,94.2143193391807,39.6723850572052
2015-01-02 11:00:00,5,166.845372751941,456.799060908659,100.721678386264,38.6235178377079
2015-01-02 12:00:00,5,174.178516982186,430.009798371283,118.533635139053,35.9425860340268
2015-01-02 13:00:00,5,171.713497436516,528.125533300107,100.14283147166,38.1157673024973
2015-01-02 14:00:00,5,174.76073306994,411.068066842431,116.364637644368,44.9489978183204
2015-01-02 15:00:00,5,150.819542465126,449.697187530454,99.8137789716431,34.4841615044412
2015-01-02 16:00:00,5,167.214579044343,492.447504118316,83.9458571739012,46.6142284349577
2015-01-02 17:00:00,5,152.922396358786,477.646474511347,104.856757092666,50.5789776316787
2015-01-02 18:00:00,5,145.906480870255,391.571042172169,103.087665243509,44.5455963535558
2015-01-02 19:00:00,5,160.193338714405,486.038713497707,96.3194917601452,45.3755836443612
2015-01-02 20:00:00,5,180.396593374868,497.998967862628,89.5659646980551,39.2010141527513
2015-01-02 21:00:00,5,154.194808630184,477.428804847822,105.770423928025,42.3814344804417
2015-01-02 22:00:00,5,146.966655195218,486.298824219718,92.7203038444657,42.1501902850243
2015-01-02 23:00:00,5,194.226038199311,480.795904939636,103.211328793884,43.6373954286613
2015-01-03 00:00:00,5,145.296188748306,431.958356656,87.8409770002841,41.9610353112736
2015-01-03 01:00:00,5,167.571290889478,442.229985990722,88.8877944192656,35.1207856554111
2015-01-03 02:00:00,5,158.90596062794,468.043996185079,83.6596190721229,38.7472299567919
2015-01-03 03:00:00,5,165.175221881859,516.840186217008,103.656486393144,41.136831482243
2015-01-03 04:00:00,5,163.738497592449,328.275911051681,98.7699802596564,40.5461543467636
2015-01-03 05:00:00,5,164.544008760696,501.201141895423,98.1485087988512,35.3850976185082
2015-01-03 06:00:00,5,181.156484603422,394.510825777899,84.9086315788111,38.3157410882863
2015-01-03 07:00:00,5,151.0101379053,488.018089632216,101.365158337174,39.0911787877702
2015-01-03 08:00:00,5,175.406674334639,501.847456867191,104.508649279119,45.208716314656
2015-01-03 09:00:00,5,155.680969196214,461.132877455711,103.369730035199,41.059548766406
2015-01-03 10:00:00,5,158.403074082888,477.270225184873,118.889126444362,41.9469979997088
2015-01-03 11:00:00,5,170.494231193204,438.748020610808,81.1425950712671,46.8086889844528
2015-01-03 12:00:00,5,177.856671228196,407.605439094529,96.30857445233,37.7213381072498
2015-01-03 13:00:00,5,168.621917931638,364.529236617952,97.386560086308,34.427823670699
2015-01-03 14:00:00,5,185.012106945232,484.248571170187,97.1386580731599,37.8563593959073
2015-01-03 15:00:00,5,175.418054061385,451.38388576468,108.311710361053,32.670311182865
2015-01-03 16:00:00,5,166.387308028993,387.668245507418,100.562095388046,43.2447068405022
2015-01-03 17:00:00,5,193.173769060298,394.675463920334,95.3531042347646,42.7238305495041
2015-01-03 18:00:00,5,157.847172955255,493.115365106399,103.010128697929,41.0467069433512
2015-01-03 19:00:00,5,183.200576881149,531.838912286251,105.574267613911,52.3818815984003
2015-01-03 20:00:00,5,152.370235005092,439.980517405328,91.4685847769148,32.7630218697054
2015-01-03 21:00:00,5,167.192734148786,440.496276260716,107.592694765796,45.6478765890213
2015-01-03 22:00:00,5,165.878422517137,469.840533114592,110.083828328905,36.6747688939401
2015-01-03 23:00:00,5,188.894918056047,400.436179636027,103.475136226752,37.6786127331803
2015-01-04 00:00:00,5,180.752616787172,436.083837434601,92.5566692405498,39.5201087091562
2015-01-04 01:00:00,5,177.898816854263,446.176892008756,85.5570760428149,30.6390382398596
2015-01-04 02:00:00,5,157.157943818232,487.94323903018,106.706651964052,34.7318978832378
2015-01-04 03:00:00,5,169.117758404472,429.255367917017,103.517660122934,39.5190827121881
2015-01-04 04:00:00,5,132.276354746075,433.306897296742,105.031767768553,40.1692255796005
2015-01-04 05:00:00,5,155.59690499645,441.722387330578,95.8935054921692,30.3650455578898
2015-01-04 06:00:00,5,164.922851281862,506.242217867126,107.965600410618,38.734136188582
2015-01-04 07:00:00,5,198.929430435254,406.188476956586,109.328334246978,36.0577795037293
2015-01-04 08:00:00,5,148.69905227338,485.590254852872,100.883398718369,36.0716321719798
