"datetime","machineID","volt","rotate","pressure","vibration"
2015-01-01 06:00:00,6,136.878588459334,492.08841963376,149.003582009094,22.9732894818614
2015-01-01 07:00:00,6,154.396863697335,450.498341201176,146.822904942778,32.1525167130239
2015-01-01 08:00:00,6,151.995694901613,360.797514878911,162.090314613999,43.663588066319
2015-01-01 09:00:00,6,172.820647580675,455.991556334165,133.64726686842,44.9085524363074
2015-01-01 10:00:00,6,181.469455437424,428.13804775858,119.10465382168,40.0090117788875
2015-01-01 11:00:00,6,138.199502955808,436.900572260803,135.529745008947,39.3760581533788
2015-01-01 12:00:00,6,165.390392781493,475.344806824326,151.586366998803,28.4982665796565
2015-01-01 13:00:00,6,164.997856423381,520.94767653805,117.302419007337,38.4159833880986
2015-01-01 14:00:00,6,170.204223858998,526.747715498344,127.891717430967,39.1124144148336
2015-01-01 15:00:00,6,152.394043116889,524.953427153734,111.000585947959,45.7505343880701
2015-01-01 16:00:00,6,157.474802476153,361.617257878264,126.634681292344,37.2978185538785
2015-01-01 17:00:00,6,196.092617949352,519.896236616629,106.687571399833,40.8024023904634
2015-01-01 18:00:00,6,161.187865457563,484.343789921141,123.796892697193,39.7072603230723
2015-01-01 19:00:00,6,171.71762687558,521.229279206508,123.638462150715,38.0305504773272
2015-01-01 20:00:00,6,168.093340772778,453.890326201187,135.970388330409,32.186480080766
2015-01-01 21:00:00,6,166.2398937813,474.3014303955,119.872114649775,40.2121617605816
2015-01-01 22:00:00,6,163.431629976999,489.048736059901,111.534054593948,46.5526401018002
2015-01-01 23:00:00,6,182.489052494734,427.296978666698,112.673571628668,44.9038523329916
2015-01-02 00:00:00,6,172.570527751272,441.315796071307,91.4657321169816,36.270618410672
2015-01-02 01:00:00,6,160.610948367047,490.721271892665,90.0424577272187,42.9947188797664
2015-01-02 02:00:00,6,177.409743977649,384.311271345383,114.050962998746,35.7971734659323
2015-01-02 03:00:00,6,157.698448118133,518.426090812454,92.4957826731699,38.5623222034951
2015-01-02 04:00:00,6,182.548162187905,378.517407184683,115.203122170474,35.8365675055521
2015-01-02 05:00:00,6,188.351400603373,507.069716680393,103.219669478716,43.2349744989475
2015-01-02 06:00:00,6,180.018674229786,447.75644330694,99.4896511979989,44.775989178387
2015-01-02 07:00:00,6,174.960226827721,439.41438520889,94.8461730368794,37.4060066107392
2015-01-02 08:00:00,6,166.665201956332,461.990774985937,100.817991479514,37.2412005414638
2015-01-02 09:00:00,6,165.239063646971,427.845384434691,95.1289459236165,43.4920879746553
2015-01-02 10:00:00,6,153.37605688032,458.135682882912,97.0244776185294,38.2961579935055
2015-01-02 11:00:00,6,160.243241203987,434.924800432994,96.1321231401196,36.3585744666382
2015-01-02 12:00:00,6,194.439892669582,430.796039109788,101.227262973213,37.1910606625887
2015-01-02 13:00:00,6,185.984451470185,433.261071891105,94.9373161933886,38.0698446114976
2015-01-02 14:00:00,6,177.036808812988,422.616380995801,101.780220748039,39.8087586770591
2015-01-02 15:00:00,6,185.606707249332,471.516131111379,115.294497946724,40.6916414831858
2015-01-02 16:00:00,6,185.504877998372,423.199687639999,96.6789011164564,39.4869716345017
2015-01-02 17:00:00,6,148.660113357642,452.905331517262,110.381991607959,30.3673691399402
2015-01-02 18:00:00,6,192.362166130996,495.947510248558,111.953110740548,39.2226229524991
2015-01-02 19:00:00,6,171.852464871545,495.920188116276,101.02396179702,41.8770388237119
2015-01-02 20:00:00,6,178.968016329239,488.532606860819,105.053883469185,35.380013017267
2015-01-02 21:00:00,6,171.21169982509,396.063891617993,115.953717409191,43.3438329784109
2015-01-02 22:00:00,6,156.204140309823,567.815951746589,95.5076295586907,40.6646371273778
2015-01-02 23:00:00,6,147.504151315688,409.432358681225,86.5200771286206,43.6198637657168
2015-01-03 00:00:00,6,159.775398302092,487.399598907452,98.1619746499658,42.9371360198475
2015-01-03 01:00:00,6,170.618393346471,420.918278382617,87.3212037415926,36.131960080858
2015-01-03 02:00:00,6,143.635121135122,461.423700712034,101.010296257272,43.5555703936279
2015-01-03 03:00:00,6,164.54309024931,415.382200019859,86.9262593825512,50.7955804632082
2015-01-03 04:00:00,6,157.108816963625,405.327729782078,89.9940224468617,35.4173169927579
2015-01-03 05:00:00,6,178.101234817102,468.959734430919,115.702404849016,39.9699362692172
2015-01-03 06:00:00,6,161.759008615917,536.457639057673,95.5725483975988,41.9524583019123
2015-01-03 07:00:00,6,160.767901021494,468.104665111779,96.4343662517839,40.8209645425181
2015-01-03 08:00:00,6,185.994767045535,382.851221116962,118.446525916986,30.014779549757
2015-01-03 09:00:00,6,166.114724828433,432.845928347495,99.2058009556305,39.1229994642323
2015-01-03 10:00:00,6,170.794091634072,358.180163312071,87.1780532286926,43.2031430518206
2015-01-03 11:00:00,6,169.458781342867,461.731401559899,98.798032422817,50.0119006726898
2015-01-03 12:00:00,6,179.734598653742,394.055951184836,93.7224506319518,41.7770452506749
2015-01-03 13:00:00,6,162.90008206662,442.933992935742,99.4995716854726,35.9516722591904
2015-01-03 14:00:00,6,160.066075186682,404.161938214599,92.8779339319178,45.1487329925686
2015-01-03 15:00:00,6,146.843865211758,422.999256142504,105.187668585424,51.4408142893153
2015-01-03 16:00:00,6,181.325265119733,388.712310540165,99.1113521488022,40.7648888651546
2015-01-03 17:00:00,6,174.430527838026,403.492916879475,100.34170957126,37.7177617820128
2015-01-03 18:00:00,6,195.013775167415,476.39745381449,98.3729260949738,31.564557007102
2015-01-03 19:00:00,6,175.936323019833,575.255119836882,109.170306491617,44.7170779203701
2015-01-03 20:00:00,6,135.007346578688,462.937948974003,86.7881011627399,48.0711597651604
2015-01-03 21:00:00,6,172.432427285541,419.186232448448,96.6346193854908,44.4455617874105
2015-01-03 22:00:00,6,178.171809972608,371.16987589914,90.7124022649643,41.9221665592645
2015-01-03 23:00:00,6,144.011209106827,436.862197457768,78.2649323976186,45.1905664881673
