"datetime","machineID","volt","rotate","pressure","vibration"
2015-01-01 06:00:00,7,156.006391259751,519.497905070656,105.878295046245,42.5222447713166
2015-01-01 07:00:00,7,216.913502107377,510.541108863829,106.831650786512,52.6673212276268
2015-01-01 08:00:00,7,175.150524744037,453.674445482377,96.9618390073797,32.3971714628573
2015-01-01 09:00:00,7,168.268241211967,488.003332415123,102.497876513601,37.6454810918271
2015-01-01 10:00:00,7,171.786580089848,513.935658850268,105.237039581546,33.9897412957017
2015-01-01 11:00:00,7,155.495032592008,429.47654789613,105.940375035854,41.3285575412581
2015-01-01 12:00:00,7,170.075485701969,444.236725744879,98.1873374403205,44.1437735917267
2015-01-01 13:00:00,7,187.464999070608,408.623380553429,99.0658545535823,52.1654407272055
2015-01-01 14:00:00,7,169.820239699754,401.687766013172,97.0667101756753,32.0381833290777
2015-01-01 15:00:00,7,175.169486835635,409.990172537594,102.061090162193,42.229393718094
2015-01-01 16:00:00,7,182.864619078626,414.681414780297,97.0833057184909,34.3119365747167
2015-01-01 17:00:00,7,180.180132845996,493.248995530102,105.676505511114,42.2808820449612
2015-01-01 18:00:00,7,154.310365985904,502.981693906023,97.7919894739532,41.6498442340099
2015-01-01 19:00:00,7,171.594390950959,422.388194416475,94.2297816225061,41.6104596208227
2015-01-01 20:00:00,7,189.643347225911,564.437035378376,99.5747018413587,44.0638571514865
2015-01-01 21:00:00,7,190.931693033036,568.301971041733,92.0299999689307,37.5529318296612
2015-01-01 22:00:00,7,197.784428774588,489.736592168579,117.966658475367,41.6803004596351
2015-01-01 23:00:00,7,155.398225246185,458.913870164777,105.140977819277,41.5713431868122
2015-01-02 00:00:00,7,163.004455247197,412.385450366605,106.668294340751,37.3785405566955
2015-01-02 01:00:00,7,166.727505273444,402.456171863223,100.952648535068,37.4858387589088
2015-01-02 02:00:00,7,147.227553276589,478.002619441397,106.490924110896,46.6725065036433
2015-01-02 03:00:00,7,163.981690567923,376.083910363856,99.6612942556104,40.5250961403435
2015-01-02 04:00:00,7,186.937324896476,445.473045993479,106.595624870964,41.338269168121
2015-01-02 05:00:00,7,155.373162963215,507.819987616722,121.159854233118,32.1292879408408
2015-01-02 06:00:00,7,169.3112381139,436.37758267905,131.093603500311,38.0445446079956
2015-01-02 07:00:00,7,199.022564146135,513.150704417267,95.489631606219,39.4128302350177
2015-01-02 08:00:00,7,199.206045806721,414.264217611542,107.504943387057,35.058871752214
2015-01-02 09:00:00,7,154.008151185474,433.171364289948,126.645258745175,40.9392769801162
2015-01-02 10:00:00,7,181.591115222372,500.6097952945,114.98210800324,37.191471698329
2015-01-02 11:00:00,7,216.222431643205,461.299360613481,86.0793896944303,43.6138130474331
2015-01-02 12:00:00,7,193.0447417174,459.947666056407,98.1905786374573,47.5644561665037
2015-01-02 13:00:00,7,167.153272609929,424.301450513851,102.025242500281,36.237162496901
2015-01-02 14:00:00,7,161.35044247014,462.435347943023,113.490974213704,40.327576299258
2015-01-02 15:00:00,7,142.340229181443,420.884732085109,106.5782970962,42.8295580231028
2015-01-02 16:00:00,7,180.147257450483,476.705542455404,118.013897957679,35.0817760915562
2015-01-02 17:00:00,7,143.519749310203,385.054827662882,111.140034566242,41.8078385306829
2015-01-02 18:00:00,7,155.674399065714,443.092812331652,96.9404870567716,35.9126867080072
2015-01-02 19:00:00,7,153.951111296486,455.265101343276,90.3448372115227,41.3893606219316
2015-01-02 20:00:00,7,149.109356302358,473.161544404648,77.8121633329473,46.0541305657153
2015-01-02 21:00:00,7,166.561845331763,477.56876379266,89.1854905574053,37.4775649748268
2015-01-02 22:00:00,7,199.152195075741,380.707010125455,98.6831161110695,41.8113327916713
2015-01-02 23:00:00,7,151.603527064575,497.099112515727,88.922376502929,43.0556349094306
2015-01-03 00:00:00,7,155.159734359417,427.377373621038,101.969671366364,31.6336007760379
2015-01-03 01:00:00,7,161.074031142834,381.650329763719,102.168305724456,44.603762179952
2015-01-03 02:00:00,7,175.619429441905,447.719777436045,103.177698298936,40.0124743767371
2015-01-03 03:00:00,7,164.327612295415,370.240733083228,122.933077895708,36.1967775577416
2015-01-03 04:00:00,7,132.039780177845,470.621113853811,92.4084898694116,46.6570417428665
